Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 1,Good Times,86433.0,latin america,Others,1,16196.711585495665,Application development and maintenance,2019-08-03 20:44:41.394470,491
Stage 2,Good Times,86433.0,latin america,Others,1,16196.711585495665,Application development and maintenance,2019-09-22 20:44:41.394470,491
Stage 3,Good Times,86433.0,latin america,Others,1,16196.711585495665,Application development and maintenance,2019-11-11 20:44:41.394470,491
Stage 4,Good Times,86433.0,latin america,Others,1,16196.711585495665,Application development and maintenance,2019-12-31 20:44:41.394470,491
Stage 5,Good Times,86433.0,latin america,Others,1,16196.711585495665,Application development and maintenance,2020-02-19 20:44:41.394470,491
Stage 11,Good Times,86433.0,latin america,Others,1,16196.711585495665,Application development and maintenance,2020-04-09 20:44:41.394470,491
Stage 1,Goodrich Corporation,128984.0,north america,BFSI,1,8850.055690979076,Application development and maintenance,2021-05-14 20:44:41.394470,492
Stage 9,Goodrich Corporation,128984.0,north america,BFSI,1,8850.055690979076,Application development and maintenance,2021-07-03 20:44:41.394470,492
Stage 1,Goodyear Tire And Rubber Company,82927.0,north america,Energy & Utilities,0,7606.111480648238,Cognitive Business Operations,2021-03-02 20:44:41.394470,493
Stage 5,Goodyear Tire And Rubber Company,82927.0,north america,Energy & Utilities,0,7606.111480648238,Cognitive Business Operations,2021-04-21 20:44:41.394470,493
Stage 6,Goodyear Tire And Rubber Company,82927.0,north america,Energy & Utilities,0,7606.111480648238,Cognitive Business Operations,2021-06-10 20:44:41.394470,493
Stage 1,Google,189286.21620623377,europe,Telecom,0,7247.52078259126,Cloud Infrastructure,2021-05-11 20:44:41.394470,494
Stage 5,Google,189286.21620623377,europe,Telecom,0,7247.52078259126,Cloud Infrastructure,2021-06-30 20:44:41.394470,494
Stage 1,Gore-Tex,274014.05695476476,north america,Retail & Distribution,0,3802.5566256151906,Application development and maintenance,2020-01-06 20:44:41.394470,495
Stage 9,Gore-Tex,274014.05695476476,north america,Retail & Distribution,0,3802.5566256151906,Application development and maintenance,2020-02-25 20:44:41.394470,495
Stage 1,Grade A Investment,16296.34076124605,latin america,BFSI,1,6534.607091571302,Cloud Infrastructure,2020-11-20 20:44:41.394470,496
Stage 9,Grade A Investment,16296.34076124605,latin america,BFSI,1,6534.607091571302,Cloud Infrastructure,2021-01-09 20:44:41.394470,496
Stage 1,Grass Roots Yard Services,53046.26160613631,india,BFSI,1,22715.878485678528,Engineering and Industrial services,2021-01-24 20:44:41.394470,497
Stage 9,Grass Roots Yard Services,53046.26160613631,india,BFSI,1,22715.878485678528,Engineering and Industrial services,2021-03-15 20:44:41.394470,497
Stage 1,Grey Fade,200780.8609759965,middle east and africa,BFSI,1,14901.689864574617,Business process outsourcing,2018-09-27 20:44:41.394470,498
Stage 9,Grey Fade,200780.8609759965,middle east and africa,BFSI,1,14901.689864574617,Business process outsourcing,2018-11-16 20:44:41.394470,498
Stage 1,Greyvoid,29399.784191437666,north america,Telecom,1,10373.0,IT infrastructure services,2020-09-25 20:44:41.394470,499
Stage 9,Greyvoid,29399.784191437666,north america,Telecom,1,10373.0,IT infrastructure services,2020-11-14 20:44:41.394470,499
Stage 1,Ground Round,13189.13528656809,north america,BFSI,1,9777.0,Engineering and Industrial services,2021-02-14 20:44:41.394470,500
Stage 3,Ground Round,13189.13528656809,north america,BFSI,1,9777.0,Engineering and Industrial services,2021-04-05 20:44:41.394470,500
Stage 5,Ground Round,13189.13528656809,north america,BFSI,1,9777.0,Engineering and Industrial services,2021-05-25 20:44:41.394470,500
Stage 7,Ground Round,13189.13528656809,north america,BFSI,1,9777.0,Engineering and Industrial services,2021-07-14 20:44:41.394470,500
Stage 1,Group O,211128.6912275733,middle east and africa,BFSI,1,4087.585779797946,Application development and maintenance,2020-04-27 20:44:41.394470,501
Stage 9,Group O,211128.6912275733,middle east and africa,BFSI,1,4087.585779797946,Application development and maintenance,2020-06-16 20:44:41.394470,501
Stage 1,Growmark,190884.34162752962,latin america,BFSI,0,9401.125173662025,IT infrastructure services,2020-12-24 20:44:41.394470,502
Stage 2,Growmark,190884.34162752962,latin america,BFSI,0,9401.125173662025,IT infrastructure services,2021-02-12 20:44:41.394470,502
Stage 9,Growmark,190884.34162752962,latin america,BFSI,0,9401.125173662025,IT infrastructure services,2021-04-03 20:44:41.394470,502
Stage 1,Gtech,265216.4367907836,north america,Telecom,1,11266.0,Cognitive Business Operations,2021-01-09 20:44:41.394470,503
Stage 2,Gtech,265216.4367907836,north america,Telecom,1,11266.0,Cognitive Business Operations,2021-02-28 20:44:41.394470,503
Stage 3,Gtech,265216.4367907836,north america,Telecom,1,11266.0,Cognitive Business Operations,2021-04-19 20:44:41.394470,503
Stage 4,Gtech,265216.4367907836,north america,Telecom,1,11266.0,Cognitive Business Operations,2021-06-08 20:44:41.394470,503
Stage 9,Gtech,265216.4367907836,north america,Telecom,1,11266.0,Cognitive Business Operations,2021-07-28 20:44:41.394470,503
Stage 1,H&R Block,190581.2171332143,north america,Retail & Distribution,1,14020.0,Application development and maintenance,2021-02-13 20:44:41.394470,504
Stage 11,H&R Block,190581.2171332143,north america,Retail & Distribution,1,14020.0,Application development and maintenance,2021-04-04 20:44:41.394470,504
Stage 1,H-E-B,255468.0845242619,north america,Energy & Utilities,0,10801.671518631694,Cognitive Business Operations,2020-06-08 20:44:41.394470,505
Stage 9,H-E-B,255468.0845242619,north america,Energy & Utilities,0,10801.671518631694,Cognitive Business Operations,2020-07-28 20:44:41.394470,505
Stage 1,H. J. Heinz Company,57297.0,middle east and africa,Manufacturing,0,15488.95624531136,Application development and maintenance,2020-07-18 20:44:41.394470,506
Stage 9,H. J. Heinz Company,57297.0,middle east and africa,Manufacturing,0,15488.95624531136,Application development and maintenance,2020-09-06 20:44:41.394470,506
Stage 1,Halliburton,55433.63770537258,north america,BFSI,0,6151.79862730305,Application development and maintenance,2020-07-03 20:44:41.394470,507
Stage 9,Halliburton,55433.63770537258,north america,BFSI,0,6151.79862730305,Application development and maintenance,2020-08-22 20:44:41.394470,507
Stage 1,Hallmark Cards,50112.41825908147,india,Hi-Tech,1,8705.0,Business process outsourcing,2020-04-15 20:44:41.394470,508
Stage 2,Hallmark Cards,50112.41825908147,india,Hi-Tech,1,8705.0,Business process outsourcing,2020-06-04 20:44:41.394470,508
Stage 9,Hallmark Cards,50112.41825908147,india,Hi-Tech,1,8705.0,Business process outsourcing,2020-07-24 20:44:41.394470,508
Stage 1,Happy Bear Investment,62743.88074464418,europe,BFSI,1,13770.795571694118,Business process outsourcing,2020-03-01 20:44:41.394470,509
Stage 9,Happy Bear Investment,62743.88074464418,europe,BFSI,1,13770.795571694118,Business process outsourcing,2020-04-20 20:44:41.394470,509
Stage 1,Happy Family,155451.21097160433,north america,BFSI,1,9676.0,Assurance services,2020-10-04 20:44:41.394470,510
Stage 2,Happy Family,155451.21097160433,north america,BFSI,1,9676.0,Assurance services,2020-11-23 20:44:41.394470,510
Stage 3,Happy Family,155451.21097160433,north america,BFSI,1,9676.0,Assurance services,2021-01-12 20:44:41.394470,510
Stage 11,Happy Family,155451.21097160433,north america,BFSI,1,9676.0,Assurance services,2021-03-03 20:44:41.394470,510
Stage 1,Hardee'S,237663.45923460403,north america,Retail & Distribution,1,6257.0,Business process outsourcing,2019-01-09 20:44:41.394470,511
Stage 2,Hardee'S,237663.45923460403,north america,Retail & Distribution,1,6257.0,Business process outsourcing,2019-02-28 20:44:41.394470,511
Stage 9,Hardee'S,237663.45923460403,north america,Retail & Distribution,1,6257.0,Business process outsourcing,2019-04-19 20:44:41.394470,511
Stage 1,Harley-Davidson,100889.0,north america,Healthcare,1,5184.0,Asset leverage solutions,2021-03-22 20:44:41.394470,512
Stage 9,Harley-Davidson,100889.0,north america,Healthcare,1,5184.0,Asset leverage solutions,2021-05-11 20:44:41.394470,512
Stage 1,Harman International Industries,201709.54050757986,middle east and africa,BFSI,0,15809.117030340147,Application development and maintenance,2020-06-24 20:44:41.394470,513
Stage 2,Harman International Industries,201709.54050757986,middle east and africa,BFSI,0,15809.117030340147,Application development and maintenance,2020-08-13 20:44:41.394470,513
Stage 9,Harman International Industries,201709.54050757986,middle east and africa,BFSI,0,15809.117030340147,Application development and maintenance,2020-10-02 20:44:41.394470,513
Stage 1,Hasbro,87104.0,asia-pacific,BFSI,0,20849.973389705665,Application development and maintenance,2020-08-20 20:44:41.394470,514
Stage 9,Hasbro,87104.0,asia-pacific,BFSI,0,20849.973389705665,Application development and maintenance,2020-10-09 20:44:41.394470,514
Stage 1,Hastings Entertainment,124526.93492477012,north america,Telecom,1,5210.076575791733,Asset leverage solutions,2021-03-11 20:44:41.394470,515
Stage 11,Hastings Entertainment,124526.93492477012,north america,Telecom,1,5210.076575791733,Asset leverage solutions,2021-04-30 20:44:41.394470,515
Stage 1,Hawaiian Airlines,255222.41106971286,north america,BFSI,1,8924.0,Application development and maintenance,2021-05-11 20:44:41.394470,516
Stage 2,Hawaiian Airlines,255222.41106971286,north america,BFSI,1,8924.0,Application development and maintenance,2021-06-30 20:44:41.394470,516
Stage 11,Hawaiian Airlines,255222.41106971286,north america,BFSI,1,8924.0,Application development and maintenance,2021-08-19 20:44:41.394470,516
Stage 1,Helios Air,81657.0,north america,BFSI,0,15309.37574742091,Cognitive Business Operations,2021-03-28 20:44:41.394470,517
Stage 3,Helios Air,81657.0,north america,BFSI,0,15309.37574742091,Cognitive Business Operations,2021-05-17 20:44:41.394470,517
Stage 4,Helios Air,81657.0,north america,BFSI,0,15309.37574742091,Cognitive Business Operations,2021-07-06 20:44:41.394470,517
Stage 9,Helios Air,81657.0,north america,BFSI,0,15309.37574742091,Cognitive Business Operations,2021-08-25 20:44:41.394470,517
Stage 1,Helping Hand,219709.5694117389,north america,Others,1,27398.124120348766,Engineering and Industrial services,2021-02-16 20:44:41.394470,518
Stage 5,Helping Hand,219709.5694117389,north america,Others,1,27398.124120348766,Engineering and Industrial services,2021-04-07 20:44:41.394470,518
Stage 6,Helping Hand,219709.5694117389,north america,Others,1,27398.124120348766,Engineering and Industrial services,2021-05-27 20:44:41.394470,518
Stage 9,Helping Hand,219709.5694117389,north america,Others,1,27398.124120348766,Engineering and Industrial services,2021-07-16 20:44:41.394470,518
Stage 1,Hewlett-Packard,236481.12503045367,north america,BFSI,1,2848.789049021125,Application development and maintenance,2020-09-04 20:44:41.394470,519
Stage 9,Hewlett-Packard,236481.12503045367,north america,BFSI,1,2848.789049021125,Application development and maintenance,2020-10-24 20:44:41.394470,519
Stage 1,Hi-Point Firearms,121472.0,middle east and africa,BFSI,1,20201.98881365156,Application development and maintenance,2020-11-01 20:44:41.394470,520
Stage 2,Hi-Point Firearms,121472.0,middle east and africa,BFSI,1,20201.98881365156,Application development and maintenance,2020-12-21 20:44:41.394470,520
Stage 9,Hi-Point Firearms,121472.0,middle east and africa,BFSI,1,20201.98881365156,Application development and maintenance,2021-02-09 20:44:41.394470,520
Stage 1,Hilton Hotels Corporation,147308.22390162182,india,BFSI,1,24088.543478912852,Asset leverage solutions,2018-09-10 20:44:41.394470,521
Stage 2,Hilton Hotels Corporation,147308.22390162182,india,BFSI,1,24088.543478912852,Asset leverage solutions,2018-10-30 20:44:41.394470,521
Stage 9,Hilton Hotels Corporation,147308.22390162182,india,BFSI,1,24088.543478912852,Asset leverage solutions,2018-12-19 20:44:41.394470,521
Stage 1,Home City Ice Co.,89404.35596705563,north america,Others,1,8521.467698854114,Application development and maintenance,2020-11-07 20:44:41.394470,522
Stage 3,Home City Ice Co.,89404.35596705563,north america,Others,1,8521.467698854114,Application development and maintenance,2020-12-27 20:44:41.394470,522
Stage 5,Home City Ice Co.,89404.35596705563,north america,Others,1,8521.467698854114,Application development and maintenance,2021-02-15 20:44:41.394470,522
Stage 6,Home City Ice Co.,89404.35596705563,north america,Others,1,8521.467698854114,Application development and maintenance,2021-04-06 20:44:41.394470,522
Stage 9,Home City Ice Co.,89404.35596705563,north america,Others,1,8521.467698854114,Application development and maintenance,2021-05-26 20:44:41.394470,522
Stage 1,Home Depot,91875.50860544399,europe,Energy & Utilities,1,12922.0,IT infrastructure services,2019-01-28 20:44:41.394470,523
Stage 9,Home Depot,91875.50860544399,europe,Energy & Utilities,1,12922.0,IT infrastructure services,2019-03-19 20:44:41.394470,523
Stage 1,Honest Air Group,148547.7004934087,north america,Media,1,3264.0,IT infrastructure services,2021-01-18 20:44:41.394470,524
Stage 2,Honest Air Group,148547.7004934087,north america,Media,1,3264.0,IT infrastructure services,2021-03-09 20:44:41.394470,524
Stage 4,Honest Air Group,148547.7004934087,north america,Media,1,3264.0,IT infrastructure services,2021-04-28 20:44:41.394470,524
Stage 5,Honest Air Group,148547.7004934087,north america,Media,1,3264.0,IT infrastructure services,2021-06-17 20:44:41.394470,524
Stage 11,Honest Air Group,148547.7004934087,north america,Media,1,3264.0,IT infrastructure services,2021-08-06 20:44:41.394470,524
Stage 1,Honeywell,87782.86657553933,india,BFSI,1,4024.424448978792,Application development and maintenance,2020-08-14 20:44:41.394470,525
Stage 9,Honeywell,87782.86657553933,india,BFSI,1,4024.424448978792,Application development and maintenance,2020-10-03 20:44:41.394470,525
Stage 1,Hornbeck Offshore Services,119307.0,north america,BFSI,0,19144.82065267995,Assurance services,2019-10-17 20:44:41.394470,526
Stage 9,Hornbeck Offshore Services,119307.0,north america,BFSI,0,19144.82065267995,Assurance services,2019-12-06 20:44:41.394470,526
Stage 1,Hot Topic,168733.50529543238,europe,BFSI,1,19749.251660693306,Application development and maintenance,2019-09-29 20:44:41.394470,527
Stage 2,Hot Topic,168733.50529543238,europe,BFSI,1,19749.251660693306,Application development and maintenance,2019-11-18 20:44:41.394470,527
Stage 3,Hot Topic,168733.50529543238,europe,BFSI,1,19749.251660693306,Application development and maintenance,2020-01-07 20:44:41.394470,527
Stage 4,Hot Topic,168733.50529543238,europe,BFSI,1,19749.251660693306,Application development and maintenance,2020-02-26 20:44:41.394470,527
Stage 5,Hot Topic,168733.50529543238,europe,BFSI,1,19749.251660693306,Application development and maintenance,2020-04-16 20:44:41.394470,527
Stage 11,Hot Topic,168733.50529543238,europe,BFSI,1,19749.251660693306,Application development and maintenance,2020-06-05 20:44:41.394470,527
Stage 1,Houchens Industries,149384.0,asia-pacific,Telecom,1,26708.35279263933,Cognitive Business Operations,2020-05-25 20:44:41.394470,528
Stage 9,Houchens Industries,149384.0,asia-pacific,Telecom,1,26708.35279263933,Cognitive Business Operations,2020-07-14 20:44:41.394470,528
Stage 1,Houlihan'S,133822.33968622138,europe,Manufacturing,1,22043.23218040493,Application development and maintenance,2021-05-16 20:44:41.394470,529
Stage 1,House Of Gas,198915.71127003393,india,Others,0,10666.218375165012,Enterprise solution,2021-03-04 20:44:41.394470,530
Stage 4,House Of Gas,198915.71127003393,india,Others,0,10666.218375165012,Enterprise solution,2021-04-23 20:44:41.394470,530
Stage 5,House Of Gas,198915.71127003393,india,Others,0,10666.218375165012,Enterprise solution,2021-06-12 20:44:41.394470,530
Stage 7,House Of Gas,198915.71127003393,india,Others,0,10666.218375165012,Enterprise solution,2021-08-01 20:44:41.394470,530
Stage 1,Hoyden,107878.0,north america,BFSI,1,24003.989692387226,Cloud Infrastructure,2019-08-02 20:44:41.394470,531
Stage 2,Hoyden,107878.0,north america,BFSI,1,24003.989692387226,Cloud Infrastructure,2019-09-21 20:44:41.394470,531
Stage 9,Hoyden,107878.0,north america,BFSI,1,24003.989692387226,Cloud Infrastructure,2019-11-10 20:44:41.394470,531
Stage 1,Human Kinetics,156357.31194677454,north america,BFSI,1,5565.0,Application development and maintenance,2021-04-09 20:44:41.394470,532
Stage 2,Human Kinetics,156357.31194677454,north america,BFSI,1,5565.0,Application development and maintenance,2021-05-29 20:44:41.394470,532
Stage 3,Human Kinetics,156357.31194677454,north america,BFSI,1,5565.0,Application development and maintenance,2021-07-18 20:44:41.394470,532
Stage 4,Human Kinetics,156357.31194677454,north america,BFSI,1,5565.0,Application development and maintenance,2021-09-06 20:44:41.394470,532
Stage 7,Human Kinetics,156357.31194677454,north america,BFSI,1,5565.0,Application development and maintenance,2021-10-26 20:44:41.394470,532
Stage 8,Human Kinetics,156357.31194677454,north america,BFSI,1,5565.0,Application development and maintenance,2021-12-15 20:44:41.394470,532
Stage 1,Hunt Petroleum,150540.1034581283,latin america,Retail & Distribution,1,3542.0,Automation and AI,2020-10-16 20:44:41.394470,533
Stage 9,Hunt Petroleum,150540.1034581283,latin america,Retail & Distribution,1,3542.0,Automation and AI,2020-12-05 20:44:41.394470,533
Stage 1,Hyland Software,115695.0,north america,Retail & Distribution,1,7305.054589840642,Application development and maintenance,2021-03-15 20:44:41.394470,534
Stage 6,Hyland Software,115695.0,north america,Retail & Distribution,1,7305.054589840642,Application development and maintenance,2021-05-04 20:44:41.394470,534
Stage 8,Hyland Software,115695.0,north america,Retail & Distribution,1,7305.054589840642,Application development and maintenance,2021-06-23 20:44:41.394470,534
Stage 1,I-Flex Solutions,79525.43315976734,UK,BFSI,1,25249.068400098306,Cognitive Business Operations,2021-06-02 20:44:41.394470,535
Stage 1,Idea Infinity,199774.29779621825,india,BFSI,1,14859.534408531,Automation and AI,2021-02-06 20:44:41.394470,536
Stage 2,Idea Infinity,199774.29779621825,india,BFSI,1,14859.534408531,Automation and AI,2021-03-28 20:44:41.394470,536
Stage 3,Idea Infinity,199774.29779621825,india,BFSI,1,14859.534408531,Automation and AI,2021-05-17 20:44:41.394470,536
Stage 4,Idea Infinity,199774.29779621825,india,BFSI,1,14859.534408531,Automation and AI,2021-07-06 20:44:41.394470,536
Stage 11,Idea Infinity,199774.29779621825,india,BFSI,1,14859.534408531,Automation and AI,2021-08-25 20:44:41.394470,536
Stage 1,Ideal Garden Maintenance,180077.96286193837,north america,BFSI,1,11102.534688685893,Application development and maintenance,2020-10-04 20:44:41.394470,537
Stage 2,Ideal Garden Maintenance,180077.96286193837,north america,BFSI,1,11102.534688685893,Application development and maintenance,2020-11-23 20:44:41.394470,537
Stage 9,Ideal Garden Maintenance,180077.96286193837,north america,BFSI,1,11102.534688685893,Application development and maintenance,2021-01-12 20:44:41.394470,537
Stage 1,Ideal Garden Management,47687.9468009093,north america,BFSI,1,23703.964060485305,Asset leverage solutions,2020-02-25 20:44:41.394470,538
Stage 9,Ideal Garden Management,47687.9468009093,north america,BFSI,1,23703.964060485305,Asset leverage solutions,2020-04-15 20:44:41.394470,538
Stage 1,Ideal Industries,129616.0,north america,BFSI,1,5311.53600874563,Application development and maintenance,2020-05-25 20:44:41.394470,539
Stage 9,Ideal Industries,129616.0,north america,BFSI,1,5311.53600874563,Application development and maintenance,2020-07-14 20:44:41.394470,539
Stage 1,Imation,77043.31537377277,europe,BFSI,1,24742.102550769134,Consulting,2018-12-22 20:44:41.394470,540
Stage 9,Imation,77043.31537377277,europe,BFSI,1,24742.102550769134,Consulting,2019-02-10 20:44:41.394470,540
Stage 1,Incluesiv,83663.78730373888,others,Hi-Tech,0,9367.91953284062,Assurance services,2020-12-28 20:44:41.394470,541
Stage 9,Incluesiv,83663.78730373888,others,Hi-Tech,0,9367.91953284062,Assurance services,2021-02-16 20:44:41.394470,541
Stage 1,Independent Investors,248614.03244494947,india,Hi-Tech,1,14688.0,Application development and maintenance,2019-11-06 20:44:41.394470,542
Stage 2,Independent Investors,248614.03244494947,india,Hi-Tech,1,14688.0,Application development and maintenance,2019-12-26 20:44:41.394470,542
Stage 9,Independent Investors,248614.03244494947,india,Hi-Tech,1,14688.0,Application development and maintenance,2020-02-14 20:44:41.394470,542
Stage 1,Independent Wealth Management,40568.15137849073,north america,BFSI,1,18028.34950119634,Assurance services,2021-05-16 20:44:41.394470,543
Stage 6,Independent Wealth Management,40568.15137849073,north america,BFSI,1,18028.34950119634,Assurance services,2021-07-05 20:44:41.394470,543
Stage 1,Indiewealth,199474.7177915297,north america,BFSI,0,23967.881221894702,Cognitive Business Operations,2018-09-29 20:44:41.394470,544
Stage 9,Indiewealth,199474.7177915297,north america,BFSI,0,23967.881221894702,Cognitive Business Operations,2018-11-18 20:44:41.394470,544
Stage 1,Infinite Wealth,203933.25494131958,north america,BFSI,0,19582.688903928312,Application development and maintenance,2020-12-06 20:44:41.394470,545
Stage 2,Infinite Wealth,203933.25494131958,north america,BFSI,0,19582.688903928312,Application development and maintenance,2021-01-25 20:44:41.394470,545
Stage 9,Infinite Wealth,203933.25494131958,north america,BFSI,0,19582.688903928312,Application development and maintenance,2021-03-16 20:44:41.394470,545
Stage 1,Infinite Wealth Planners,194434.3549488001,north america,BFSI,1,19787.086113138448,Cognitive Business Operations,2020-06-04 20:44:41.394470,546
Stage 9,Infinite Wealth Planners,194434.3549488001,north america,BFSI,1,19787.086113138448,Cognitive Business Operations,2020-07-24 20:44:41.394470,546
Stage 1,Infinity Investment Plan,40990.6811855869,north america,Retail & Distribution,1,15137.924814883283,Automation and AI,2020-06-07 20:44:41.394470,547
Stage 9,Infinity Investment Plan,40990.6811855869,north america,Retail & Distribution,1,15137.924814883283,Automation and AI,2020-07-27 20:44:41.394470,547
Stage 1,Infor,122981.4597182902,north america,Media,1,19655.795877858036,Application development and maintenance,2021-05-27 20:44:41.394470,548
Stage 1,Informix,207952.91962827783,middle east and africa,Healthcare,1,14411.671814729907,Assurance services,2019-06-10 20:44:41.394470,549
Stage 9,Informix,207952.91962827783,middle east and africa,Healthcare,1,14411.671814729907,Assurance services,2019-07-30 20:44:41.394470,549
Stage 1,Integra Design,250581.57227247386,north america,BFSI,1,9261.504369588642,Application development and maintenance,2020-11-28 20:44:41.394470,550
Stage 9,Integra Design,250581.57227247386,north america,BFSI,1,9261.504369588642,Application development and maintenance,2021-01-17 20:44:41.394470,550
Stage 1,Integra Investment Plan,117298.0,north america,BFSI,1,17317.983192816493,Application development and maintenance,2019-03-09 20:44:41.394470,551
Stage 9,Integra Investment Plan,117298.0,north america,BFSI,1,17317.983192816493,Application development and maintenance,2019-04-28 20:44:41.394470,551
Stage 1,Integra Investment Service,260438.76688234042,india,Telecom,1,4914.246103830896,Application development and maintenance,2020-11-23 20:44:41.394470,552
Stage 9,Integra Investment Service,260438.76688234042,india,Telecom,1,4914.246103830896,Application development and maintenance,2021-01-12 20:44:41.394470,552
Stage 1,Integra Wealth,97562.0,asia-pacific,Telecom,1,19044.639655265633,IT infrastructure services,2021-04-02 20:44:41.394470,553
Stage 9,Integra Wealth,97562.0,asia-pacific,Telecom,1,19044.639655265633,IT infrastructure services,2021-05-22 20:44:41.394470,553
Stage 1,Integra Wealth Planners,253567.00857291857,north america,Travel and Hospitality,1,11357.562632731446,Assurance services,2020-07-23 20:44:41.394470,554
Stage 2,Integra Wealth Planners,253567.00857291857,north america,Travel and Hospitality,1,11357.562632731446,Assurance services,2020-09-11 20:44:41.394470,554
Stage 9,Integra Wealth Planners,253567.00857291857,north america,Travel and Hospitality,1,11357.562632731446,Assurance services,2020-10-31 20:44:41.394470,554
Stage 1,Intel,89209.3828262362,north america,Telecom,1,16666.88356981874,Application development and maintenance,2020-08-24 20:44:41.394470,555
Stage 9,Intel,89209.3828262362,north america,Telecom,1,16666.88356981874,Application development and maintenance,2020-10-13 20:44:41.394470,555
Stage 1,Intelacard,117474.0,north america,BFSI,1,15478.061525389016,Automation and AI,2018-07-07 20:44:41.394470,556
Stage 9,Intelacard,117474.0,north america,BFSI,1,15478.061525389016,Automation and AI,2018-08-26 20:44:41.394470,556
Stage 1,Intelli Wealth Group,201525.14562932713,north america,BFSI,1,8274.0,IT infrastructure services,2020-05-14 20:44:41.394470,557
Stage 2,Intelli Wealth Group,201525.14562932713,north america,BFSI,1,8274.0,IT infrastructure services,2020-07-03 20:44:41.394470,557
Stage 9,Intelli Wealth Group,201525.14562932713,north america,BFSI,1,8274.0,IT infrastructure services,2020-08-22 20:44:41.394470,557
Stage 1,Intercontinental Manufacturing Company,143331.44743169015,north america,Travel and Hospitality,0,24715.69630408373,Assurance services,2018-09-16 20:44:41.394470,558
Stage 9,Intercontinental Manufacturing Company,143331.44743169015,north america,Travel and Hospitality,0,24715.69630408373,Assurance services,2018-11-05 20:44:41.394470,558
Stage 1,International Business Machines (Ibm),209414.13384476004,europe,Hi-Tech,0,19899.415665494307,Business process outsourcing,2020-07-17 20:44:41.394470,559
Stage 9,International Business Machines (Ibm),209414.13384476004,europe,Hi-Tech,0,19899.415665494307,Business process outsourcing,2020-09-05 20:44:41.394470,559
Stage 1,International Game Technology (Igt),47738.0,europe,Manufacturing,1,18886.180296786144,Automation and AI,2018-11-27 20:44:41.394470,560
Stage 2,International Game Technology (Igt),47738.0,europe,Manufacturing,1,18886.180296786144,Automation and AI,2019-01-16 20:44:41.394470,560
Stage 3,International Game Technology (Igt),47738.0,europe,Manufacturing,1,18886.180296786144,Automation and AI,2019-03-07 20:44:41.394470,560
Stage 11,International Game Technology (Igt),47738.0,europe,Manufacturing,1,18886.180296786144,Automation and AI,2019-04-26 20:44:41.394470,560
Stage 1,International Paper,174872.30237720563,north america,Healthcare,1,10055.126407451105,Application development and maintenance,2021-01-30 20:44:41.394470,561
Stage 9,International Paper,174872.30237720563,north america,Healthcare,1,10055.126407451105,Application development and maintenance,2021-03-21 20:44:41.394470,561
Stage 1,Interplay Entertainment,108397.29583854297,north america,Energy & Utilities,0,5559.225413599149,Assurance services,2020-09-18 20:44:41.394470,562
Stage 9,Interplay Entertainment,108397.29583854297,north america,Energy & Utilities,0,5559.225413599149,Assurance services,2020-11-07 20:44:41.394470,562
Stage 1,Interstate Batteries,109263.0,north america,BFSI,0,13347.0,Asset leverage solutions,2021-04-23 20:44:41.394470,563
Stage 6,Interstate Batteries,109263.0,north america,BFSI,0,13347.0,Asset leverage solutions,2021-06-12 20:44:41.394470,563
Stage 7,Interstate Batteries,109263.0,north america,BFSI,0,13347.0,Asset leverage solutions,2021-08-01 20:44:41.394470,563
Stage 1,Intuit,95336.54994904713,north america,Energy & Utilities,0,5572.729739625526,Business process outsourcing,2021-02-16 20:44:41.394470,564
Stage 9,Intuit,95336.54994904713,north america,Energy & Utilities,0,5572.729739625526,Business process outsourcing,2021-04-07 20:44:41.394470,564
Stage 1,Ion Media Networks,92139.0,asia-pacific,BFSI,1,15953.696115102948,Application development and maintenance,2020-11-05 20:44:41.394470,565
Stage 9,Ion Media Networks,92139.0,asia-pacific,BFSI,1,15953.696115102948,Application development and maintenance,2020-12-25 20:44:41.394470,565
Stage 1,Irobot,260240.96171139908,north america,BFSI,1,12602.0,Automation and AI,2021-02-25 20:44:41.394470,566
Stage 2,Irobot,260240.96171139908,north america,BFSI,1,12602.0,Automation and AI,2021-04-16 20:44:41.394470,566
Stage 3,Irobot,260240.96171139908,north america,BFSI,1,12602.0,Automation and AI,2021-06-05 20:44:41.394470,566
Stage 4,Irobot,260240.96171139908,north america,BFSI,1,12602.0,Automation and AI,2021-07-25 20:44:41.394470,566
Stage 5,Irobot,260240.96171139908,north america,BFSI,1,12602.0,Automation and AI,2021-09-13 20:44:41.394470,566
Stage 6,Irobot,260240.96171139908,north america,BFSI,1,12602.0,Automation and AI,2021-11-02 20:44:41.394470,566
Stage 8,Irobot,260240.96171139908,north america,BFSI,1,12602.0,Automation and AI,2021-12-22 20:44:41.394470,566
Stage 1,Iron Mountain,44517.0,north america,BFSI,1,10541.754414119285,Application development and maintenance,2020-09-05 20:44:41.394470,567
Stage 9,Iron Mountain,44517.0,north america,BFSI,1,10541.754414119285,Application development and maintenance,2020-10-25 20:44:41.394470,567
Stage 1,J. C. Penny,46314.45393206726,middle east and africa,BFSI,1,4857.996673911999,Application development and maintenance,2020-06-07 20:44:41.394470,568
Stage 9,J. C. Penny,46314.45393206726,middle east and africa,BFSI,1,4857.996673911999,Application development and maintenance,2020-07-27 20:44:41.394470,568
