Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 3,Magnasolution,142665.26047748502,north america,Hi-Tech,1,14658.0,Cognitive Business Operations,2020-08-08 20:17:37.325647,647
Stage 9,Magnasolution,142665.26047748502,north america,Hi-Tech,1,14658.0,Cognitive Business Operations,2020-10-24 20:17:37.325647,647
Stage 1,Magnavox,39043.0,latin america,Hi-Tech,0,6236.303591456117,Application development and maintenance,2020-11-17 20:17:37.325647,648
Stage 2,Magnavox,39043.0,latin america,Hi-Tech,0,6236.303591456117,Application development and maintenance,2020-11-21 20:17:37.325647,648
Stage 4,Magnavox,39043.0,latin america,Hi-Tech,0,6236.303591456117,Application development and maintenance,2021-04-28 20:17:37.325647,648
Stage 5,Magnavox,39043.0,latin america,Hi-Tech,0,6236.303591456117,Application development and maintenance,2021-08-24 20:17:37.325647,648
Stage 6,Magnavox,39043.0,latin america,Hi-Tech,0,6236.303591456117,Application development and maintenance,2021-10-25 20:17:37.325647,648
Stage 8,Magnavox,39043.0,latin america,Hi-Tech,0,6236.303591456117,Application development and maintenance,2022-01-05 20:17:37.325647,648
Stage 1,Mancharm,179930.12592487724,asia-pacific,Telecom,1,14114.0,Consulting,2019-11-05 20:17:37.325647,649
Stage 9,Mancharm,179930.12592487724,asia-pacific,Telecom,1,14114.0,Consulting,2020-04-03 20:17:37.325647,649
Stage 1,Manu Connection,211745.35274353964,north america,Hi-Tech,1,24177.738313949096,IT infrastructure services,2020-10-20 20:17:37.325647,650
Stage 2,Manu Connection,211745.35274353964,north america,Hi-Tech,1,24177.738313949096,IT infrastructure services,2020-10-26 20:17:37.325647,650
Stage 11,Manu Connection,211745.35274353964,north america,Hi-Tech,1,24177.738313949096,IT infrastructure services,2020-12-08 20:17:37.325647,650
Stage 1,Marantz,232763.8601594724,india,BFSI,0,13295.0,Consulting,2020-01-04 20:17:37.325647,651
Stage 9,Marantz,232763.8601594724,india,BFSI,0,13295.0,Consulting,2020-08-12 20:17:37.325647,651
Stage 1,Marathon Oil,188642.93289355646,north america,BFSI,0,19487.059166646974,IT infrastructure services,2019-11-06 20:17:37.325647,652
Stage 2,Marathon Oil,188642.93289355646,north america,BFSI,0,19487.059166646974,IT infrastructure services,2020-01-29 20:17:37.325647,652
Stage 11,Marathon Oil,188642.93289355646,north america,BFSI,0,19487.059166646974,IT infrastructure services,2020-04-20 20:17:37.325647,652
Stage 1,Marriott Corporation,137534.0,middle east and africa,Energy & Utilities,1,25525.94602940384,Application development and maintenance,2019-08-10 20:17:37.325647,653
Stage 9,Marriott Corporation,137534.0,middle east and africa,Energy & Utilities,1,25525.94602940384,Application development and maintenance,2020-08-27 20:17:37.325647,653
Stage 1,Mars Incorporated,230445.74924243233,others,Telecom,1,19718.24320925492,Cognitive Business Operations,2019-09-05 20:17:37.325647,654
Stage 2,Mars Incorporated,230445.74924243233,others,Telecom,1,19718.24320925492,Cognitive Business Operations,2020-02-11 20:17:37.325647,654
Stage 3,Mars Incorporated,230445.74924243233,others,Telecom,1,19718.24320925492,Cognitive Business Operations,2020-05-16 20:17:37.325647,654
Stage 4,Mars Incorporated,230445.74924243233,others,Telecom,1,19718.24320925492,Cognitive Business Operations,2020-06-12 20:17:37.325647,654
Stage 5,Mars Incorporated,230445.74924243233,others,Telecom,1,19718.24320925492,Cognitive Business Operations,2020-08-15 20:17:37.325647,654
Stage 6,Mars Incorporated,230445.74924243233,others,Telecom,1,19718.24320925492,Cognitive Business Operations,2020-09-22 20:17:37.325647,654
Stage 7,Mars Incorporated,230445.74924243233,others,Telecom,1,19718.24320925492,Cognitive Business Operations,2020-09-25 20:17:37.325647,654
Stage 8,Mars Incorporated,230445.74924243233,others,Telecom,1,19718.24320925492,Cognitive Business Operations,2020-11-12 20:17:37.325647,654
Stage 1,Marsh & Mclennan,91033.0,india,BFSI,0,26065.119804588718,Cognitive Business Operations,2020-10-03 20:17:37.325647,655
Stage 9,Marsh & Mclennan,91033.0,india,BFSI,0,26065.119804588718,Cognitive Business Operations,2021-04-04 20:17:37.325647,655
Stage 1,Marshall Pottery,188466.98295746726,north america,Media,1,21194.74284098705,Application development and maintenance,2019-05-14 20:17:37.325647,656
Stage 9,Marshall Pottery,188466.98295746726,north america,Media,1,21194.74284098705,Application development and maintenance,2019-10-08 20:17:37.325647,656
Stage 1,Martel Communication,110118.07482696782,north america,Hi-Tech,0,9373.923333813957,Cognitive Business Operations,2019-10-03 20:17:37.325647,657
Stage 2,Martel Communication,110118.07482696782,north america,Hi-Tech,0,9373.923333813957,Cognitive Business Operations,2020-01-28 20:17:37.325647,657
Stage 11,Martel Communication,110118.07482696782,north america,Hi-Tech,0,9373.923333813957,Cognitive Business Operations,2020-02-19 20:17:37.325647,657
Stage 1,Martha Stewart Living Omnimedia,261094.830341394,north america,BFSI,1,14879.0,Business process outsourcing,2019-10-18 20:17:37.325647,658
Stage 9,Martha Stewart Living Omnimedia,261094.830341394,north america,BFSI,1,14879.0,Business process outsourcing,2020-04-05 20:17:37.325647,658
Stage 1,Martin Marietta Materials,57169.0,north america,Healthcare,1,6301.446242757784,Application development and maintenance,2018-11-02 20:17:37.325647,659
Stage 2,Martin Marietta Materials,57169.0,north america,Healthcare,1,6301.446242757784,Application development and maintenance,2019-01-24 20:17:37.325647,659
Stage 3,Martin Marietta Materials,57169.0,north america,Healthcare,1,6301.446242757784,Application development and maintenance,2019-06-11 20:17:37.325647,659
Stage 4,Martin Marietta Materials,57169.0,north america,Healthcare,1,6301.446242757784,Application development and maintenance,2019-08-27 20:17:37.325647,659
Stage 9,Martin Marietta Materials,57169.0,north america,Healthcare,1,6301.446242757784,Application development and maintenance,2020-01-25 20:17:37.325647,659
Stage 1,Master Builder Design Services,40040.0,north america,BFSI,1,21395.547121552318,Application development and maintenance,2021-03-20 20:17:37.325647,660
Stage 1,Mastercard,205074.76777367204,north america,Telecom,0,3851.0,Application development and maintenance,2019-04-13 20:17:37.325647,661
Stage 9,Mastercard,205074.76777367204,north america,Telecom,0,3851.0,Application development and maintenance,2019-06-21 20:17:37.325647,661
Stage 1,Matrix Architectural Service,27631.42923363125,india,BFSI,1,6183.0,Application development and maintenance,2019-03-05 20:17:37.325647,662
Stage 9,Matrix Architectural Service,27631.42923363125,india,BFSI,1,6183.0,Application development and maintenance,2019-06-21 20:17:37.325647,662
Stage 1,Matrix Architectural Service ,144502.0,north america,Telecom,1,17550.56496780085,Application development and maintenance,2020-12-09 20:17:37.325647,663
Stage 11,Matrix Architectural Service ,144502.0,north america,Telecom,1,17550.56496780085,Application development and maintenance,2021-02-01 20:17:37.325647,663
Stage 1,Matrix Design,37604.0,north america,Hi-Tech,0,10796.219450586133,Cognitive Business Operations,2021-04-22 20:17:37.325647,664
Stage 6,Matrix Design,37604.0,north america,Hi-Tech,0,10796.219450586133,Cognitive Business Operations,2021-05-10 20:17:37.325647,664
Stage 8,Matrix Design,37604.0,north america,Hi-Tech,0,10796.219450586133,Cognitive Business Operations,2021-06-14 20:17:37.325647,664
Stage 1,Matrix Interior Design,39114.0,north america,BFSI,1,16776.289977668333,Application development and maintenance,2019-09-08 20:17:37.325647,665
Stage 9,Matrix Interior Design,39114.0,north america,BFSI,1,16776.289977668333,Application development and maintenance,2019-09-09 20:17:37.325647,665
Stage 1,Mattel,147201.35245987686,others,Others,1,15296.212332722418,Cognitive Business Operations,2021-05-02 20:17:37.325647,666
Stage 9,Mattel,147201.35245987686,others,Others,1,15296.212332722418,Cognitive Business Operations,2021-05-20 20:17:37.325647,666
Stage 1,Mauna Loa Macadamia Nut Corp.,157520.9502486456,europe,BFSI,0,10778.574680780377,Consulting,2020-12-21 20:17:37.325647,667
Stage 9,Mauna Loa Macadamia Nut Corp.,157520.9502486456,europe,BFSI,0,10778.574680780377,Consulting,2021-05-06 20:17:37.325647,667
Stage 1,Maxaprofit,65316.0,asia-pacific,BFSI,1,19820.892972780428,Application development and maintenance,2021-05-18 20:17:37.325647,668
Stage 1,Maxi-Tech,132094.230372124,asia-pacific,BFSI,0,7888.072187602147,Application development and maintenance,2020-09-23 20:17:37.325647,669
Stage 9,Maxi-Tech,132094.230372124,asia-pacific,BFSI,0,7888.072187602147,Application development and maintenance,2020-11-13 20:17:37.325647,669
Stage 1,Maxiserve ,31215.0,asia-pacific,BFSI,0,7789.0,Asset leverage solutions,2021-04-06 20:17:37.325647,670
Stage 11,Maxiserve ,31215.0,asia-pacific,BFSI,0,7789.0,Asset leverage solutions,2021-05-01 20:17:37.325647,670
Stage 1,Maxtor Corporation,87354.0,north america,Energy & Utilities,1,8497.760413727532,Cognitive Business Operations,2020-08-23 20:17:37.325647,671
Stage 9,Maxtor Corporation,87354.0,north america,Energy & Utilities,1,8497.760413727532,Cognitive Business Operations,2020-10-06 20:17:37.325647,671
Stage 1,Mccormick & Company,99865.97065586131,north america,Media,1,10268.583691677957,Application development and maintenance,2020-05-02 20:17:37.325647,672
Stage 9,Mccormick & Company,99865.97065586131,north america,Media,1,10268.583691677957,Application development and maintenance,2020-08-22 20:17:37.325647,672
Stage 1,Mcdonald'S,50403.0,north america,BFSI,1,20323.746003854947,Cognitive Business Operations,2020-12-28 20:17:37.325647,673
Stage 9,Mcdonald'S,50403.0,north america,BFSI,1,20323.746003854947,Cognitive Business Operations,2021-02-02 20:17:37.325647,673
Stage 1,Mci Inc.,64581.0,north america,BFSI,1,4123.657462288449,Cognitive Business Operations,2020-06-20 20:17:37.325647,674
Stage 2,Mci Inc.,64581.0,north america,BFSI,1,4123.657462288449,Cognitive Business Operations,2020-06-20 20:17:37.325647,674
Stage 11,Mci Inc.,64581.0,north america,BFSI,1,4123.657462288449,Cognitive Business Operations,2020-09-01 20:17:37.325647,674
Stage 1,Mcilhenny Company,197000.82850147306,north america,Hi-Tech,1,10599.0,IT infrastructure services,2021-01-07 20:17:37.325647,675
Stage 9,Mcilhenny Company,197000.82850147306,north america,Hi-Tech,1,10599.0,IT infrastructure services,2021-04-29 20:17:37.325647,675
Stage 1,Medimix International,81247.15677234752,india,BFSI,1,5613.469196025134,Application development and maintenance,2020-12-12 20:17:37.325647,676
Stage 9,Medimix International,81247.15677234752,india,BFSI,1,5613.469196025134,Application development and maintenance,2021-03-27 20:17:37.325647,676
Stage 1,Megasolutions,203165.7152157368,europe,Manufacturing,0,3910.0,Business process outsourcing,2019-08-24 20:17:37.325647,677
Stage 9,Megasolutions,203165.7152157368,europe,Manufacturing,0,3910.0,Business process outsourcing,2019-10-06 20:17:37.325647,677
Stage 1,Megatronic,93797.92273821859,north america,BFSI,1,25281.644486363442,IT infrastructure services,2020-12-20 20:17:37.325647,678
Stage 9,Megatronic,93797.92273821859,north america,BFSI,1,25281.644486363442,IT infrastructure services,2021-02-20 20:17:37.325647,678
Stage 1,Megatronic Plus,250276.30607159736,north america,Retail & Distribution,1,9498.0,Business process outsourcing,2021-04-10 20:17:37.325647,679
Stage 3,Megatronic Plus,250276.30607159736,north america,Retail & Distribution,1,9498.0,Business process outsourcing,2021-05-29 20:17:37.325647,679
Stage 4,Megatronic Plus,250276.30607159736,north america,Retail & Distribution,1,9498.0,Business process outsourcing,2021-07-11 20:17:37.325647,679
Stage 9,Megatronic Plus,250276.30607159736,north america,Retail & Distribution,1,9498.0,Business process outsourcing,2021-08-30 20:17:37.325647,679
Stage 1,Meijer,203289.29767848185,middle east and africa,Retail & Distribution,0,16247.442402386647,Automation and AI,2019-06-03 20:17:37.325647,680
Stage 2,Meijer,203289.29767848185,middle east and africa,Retail & Distribution,0,16247.442402386647,Automation and AI,2019-06-14 20:17:37.325647,680
Stage 11,Meijer,203289.29767848185,middle east and africa,Retail & Distribution,0,16247.442402386647,Automation and AI,2019-07-08 20:17:37.325647,680
Stage 1,Memorex,65077.177803053004,north america,BFSI,1,19670.319055808974,Consulting,2020-05-02 20:17:37.325647,681
Stage 9,Memorex,65077.177803053004,north america,BFSI,1,19670.319055808974,Consulting,2020-05-25 20:17:37.325647,681
Stage 1,Merck And Company,204730.21467349934,latin america,BFSI,1,12993.502052195869,Consulting,2021-05-18 20:17:37.325647,682
Stage 5,Merck And Company,204730.21467349934,latin america,BFSI,1,12993.502052195869,Consulting,2021-05-27 20:17:37.325647,682
Stage 1,Merrymaking,252812.20051554107,europe,Manufacturing,1,25125.933330844407,Application development and maintenance,2021-02-08 20:17:37.325647,683
Stage 2,Merrymaking,252812.20051554107,europe,Manufacturing,1,25125.933330844407,Application development and maintenance,2021-03-24 20:17:37.325647,683
Stage 9,Merrymaking,252812.20051554107,europe,Manufacturing,1,25125.933330844407,Application development and maintenance,2021-05-26 20:17:37.325647,683
Stage 1,Micro Design,260686.43895443584,north america,Others,1,11158.0,Application development and maintenance,2020-11-21 20:17:37.325647,684
Stage 3,Micro Design,260686.43895443584,north america,Others,1,11158.0,Application development and maintenance,2020-12-03 20:17:37.325647,684
Stage 4,Micro Design,260686.43895443584,north america,Others,1,11158.0,Application development and maintenance,2021-01-01 20:17:37.325647,684
Stage 5,Micro Design,260686.43895443584,north america,Others,1,11158.0,Application development and maintenance,2021-06-30 20:17:37.325647,684
Stage 6,Micro Design,260686.43895443584,north america,Others,1,11158.0,Application development and maintenance,2021-08-24 20:17:37.325647,684
Stage 7,Micro Design,260686.43895443584,north america,Others,1,11158.0,Application development and maintenance,2021-10-17 20:17:37.325647,684
Stage 8,Micro Design,260686.43895443584,north america,Others,1,11158.0,Application development and maintenance,2022-01-02 20:17:37.325647,684
Stage 1,Microsoft,54834.54473091192,north america,BFSI,1,26950.963019015486,Assurance services,2020-01-07 20:17:37.325647,685
Stage 2,Microsoft,54834.54473091192,north america,BFSI,1,26950.963019015486,Assurance services,2020-10-04 20:17:37.325647,685
Stage 3,Microsoft,54834.54473091192,north america,BFSI,1,26950.963019015486,Assurance services,2021-01-08 20:17:37.325647,685
Stage 4,Microsoft,54834.54473091192,north america,BFSI,1,26950.963019015486,Assurance services,2021-02-07 20:17:37.325647,685
Stage 9,Microsoft,54834.54473091192,north america,BFSI,1,26950.963019015486,Assurance services,2021-05-25 20:17:37.325647,685
Stage 1,Midway Games,127230.0,europe,Energy & Utilities,1,29291.09616403155,Consulting,2020-10-05 20:17:37.325647,686
Stage 9,Midway Games,127230.0,europe,Energy & Utilities,1,29291.09616403155,Consulting,2020-10-26 20:17:37.325647,686
Stage 1,Midwest Communications,78692.41159562099,north america,BFSI,1,8611.0,Asset leverage solutions,2020-11-13 20:17:37.325647,687
Stage 9,Midwest Communications,78692.41159562099,north america,BFSI,1,8611.0,Asset leverage solutions,2020-11-26 20:17:37.325647,687
Stage 1,Mikro Designs,102122.81213316284,north america,BFSI,0,14216.386992248523,Consulting,2019-11-29 20:17:37.325647,688
Stage 9,Mikro Designs,102122.81213316284,north america,BFSI,0,14216.386992248523,Consulting,2019-12-04 20:17:37.325647,688
Stage 1,Mikrotechnic,158434.3138065544,north america,Hi-Tech,0,14536.570782491592,Application development and maintenance,2021-01-27 20:17:37.325647,689
Stage 3,Mikrotechnic,158434.3138065544,north america,Hi-Tech,0,14536.570782491592,Application development and maintenance,2021-03-11 20:17:37.325647,689
Stage 5,Mikrotechnic,158434.3138065544,north america,Hi-Tech,0,14536.570782491592,Application development and maintenance,2021-04-22 20:17:37.325647,689
Stage 7,Mikrotechnic,158434.3138065544,north america,Hi-Tech,0,14536.570782491592,Application development and maintenance,2021-04-25 20:17:37.325647,689
Stage 1,Millenia Life,263030.12874000444,north america,Media,1,23185.841223695024,Application development and maintenance,2021-02-24 20:17:37.325647,690
Stage 3,Millenia Life,263030.12874000444,north america,Media,1,23185.841223695024,Application development and maintenance,2021-03-24 20:17:37.325647,690
Stage 6,Millenia Life,263030.12874000444,north america,Media,1,23185.841223695024,Application development and maintenance,2021-04-13 20:17:37.325647,690
Stage 1,Miller Brewing,46070.19165724867,north america,Manufacturing,1,4431.837607157023,IT infrastructure services,2021-02-24 20:17:37.325647,691
Stage 2,Miller Brewing,46070.19165724867,north america,Manufacturing,1,4431.837607157023,IT infrastructure services,2021-04-02 20:17:37.325647,691
Stage 4,Miller Brewing,46070.19165724867,north america,Manufacturing,1,4431.837607157023,IT infrastructure services,2021-05-17 20:17:37.325647,691
Stage 5,Miller Brewing,46070.19165724867,north america,Manufacturing,1,4431.837607157023,IT infrastructure services,2021-05-24 20:17:37.325647,691
Stage 8,Miller Brewing,46070.19165724867,north america,Manufacturing,1,4431.837607157023,IT infrastructure services,2021-07-10 20:17:37.325647,691
Stage 1,Minnesota Implan Group,106665.4708797737,latin america,Manufacturing,1,6796.0,Application development and maintenance,2021-02-01 20:17:37.325647,692
Stage 2,Minnesota Implan Group,106665.4708797737,latin america,Manufacturing,1,6796.0,Application development and maintenance,2021-03-20 20:17:37.325647,692
Stage 3,Minnesota Implan Group,106665.4708797737,latin america,Manufacturing,1,6796.0,Application development and maintenance,2021-07-03 20:17:37.325647,692
Stage 5,Minnesota Implan Group,106665.4708797737,latin america,Manufacturing,1,6796.0,Application development and maintenance,2021-10-31 20:17:37.325647,692
Stage 6,Minnesota Implan Group,106665.4708797737,latin america,Manufacturing,1,6796.0,Application development and maintenance,2022-02-26 20:17:37.325647,692
Stage 7,Minnesota Implan Group,106665.4708797737,latin america,Manufacturing,1,6796.0,Application development and maintenance,2022-05-21 20:17:37.325647,692
Stage 9,Minnesota Implan Group,106665.4708797737,latin america,Manufacturing,1,6796.0,Application development and maintenance,2022-07-20 20:17:37.325647,692
Stage 1,Miro Technologies,251193.72276436447,middle east and africa,BFSI,1,5442.0,Engineering and Industrial services,2021-03-03 20:17:37.325647,693
Stage 3,Miro Technologies,251193.72276436447,middle east and africa,BFSI,1,5442.0,Engineering and Industrial services,2021-05-07 20:17:37.325647,693
Stage 4,Miro Technologies,251193.72276436447,middle east and africa,BFSI,1,5442.0,Engineering and Industrial services,2021-06-29 20:17:37.325647,693
Stage 11,Miro Technologies,251193.72276436447,middle east and africa,BFSI,1,5442.0,Engineering and Industrial services,2021-08-15 20:17:37.325647,693
Stage 1,Mission G,36579.16633147549,north america,Manufacturing,1,12717.0,IT infrastructure services,2020-07-31 20:17:37.325647,694
Stage 2,Mission G,36579.16633147549,north america,Manufacturing,1,12717.0,IT infrastructure services,2021-02-06 20:17:37.325647,694
Stage 3,Mission G,36579.16633147549,north america,Manufacturing,1,12717.0,IT infrastructure services,2021-05-28 20:17:37.325647,694
Stage 4,Mission G,36579.16633147549,north america,Manufacturing,1,12717.0,IT infrastructure services,2021-08-27 20:17:37.325647,694
Stage 9,Mission G,36579.16633147549,north america,Manufacturing,1,12717.0,IT infrastructure services,2022-01-03 20:17:37.325647,694
Stage 1,Mission Realty,99349.74661254301,north america,Telecom,1,13519.0,Business process outsourcing,2020-02-13 20:17:37.325647,695
Stage 9,Mission Realty,99349.74661254301,north america,Telecom,1,13519.0,Business process outsourcing,2020-05-24 20:17:37.325647,695
Stage 1,Mission You,139401.0,north america,BFSI,1,11703.0,Engineering and Industrial services,2021-05-16 20:17:37.325647,696
Stage 1,Modern Architecture Design,244746.22642653808,north america,BFSI,0,7562.0,Application development and maintenance,2020-06-13 20:17:37.325647,697
Stage 9,Modern Architecture Design,244746.22642653808,north america,BFSI,0,7562.0,Application development and maintenance,2020-10-05 20:17:37.325647,697
Stage 1,Modern Realty,51978.84400000426,latin america,Retail & Distribution,0,18444.77628661102,Application development and maintenance,2020-07-05 20:17:37.325647,698
Stage 2,Modern Realty,51978.84400000426,latin america,Retail & Distribution,0,18444.77628661102,Application development and maintenance,2020-12-15 20:17:37.325647,698
Stage 11,Modern Realty,51978.84400000426,latin america,Retail & Distribution,0,18444.77628661102,Application development and maintenance,2020-12-28 20:17:37.325647,698
Stage 1,Monit,45009.40901238025,north america,Healthcare,1,9508.110409662115,Application development and maintenance,2020-09-07 20:17:37.325647,699
Stage 2,Monit,45009.40901238025,north america,Healthcare,1,9508.110409662115,Application development and maintenance,2021-04-07 20:17:37.325647,699
Stage 11,Monit,45009.40901238025,north america,Healthcare,1,9508.110409662115,Application development and maintenance,2021-08-26 20:17:37.325647,699
Stage 1,Monk Home Funding Services,69579.78488321374,europe,Manufacturing,1,22815.721542644573,Asset leverage solutions,2019-11-10 20:17:37.325647,700
Stage 2,Monk Home Funding Services,69579.78488321374,europe,Manufacturing,1,22815.721542644573,Asset leverage solutions,2020-08-09 20:17:37.325647,700
Stage 11,Monk Home Funding Services,69579.78488321374,europe,Manufacturing,1,22815.721542644573,Asset leverage solutions,2020-08-26 20:17:37.325647,700
Stage 1,Monk Home Improvements,104420.16654306295,north america,BFSI,1,25422.0871236575,Enterprise solution,2021-05-19 20:17:37.325647,701
Stage 1,Monk Home Loans,37142.0,india,Media,0,22765.957769642442,Automation and AI,2020-04-22 20:17:37.325647,702
Stage 9,Monk Home Loans,37142.0,india,Media,0,22765.957769642442,Automation and AI,2020-12-25 20:17:37.325647,702
Stage 1,Monk House Maker,253500.4774987719,north america,Hi-Tech,1,7136.343590863073,Consulting,2020-08-21 20:17:37.325647,703
Stage 9,Monk House Maker,253500.4774987719,north america,Hi-Tech,1,7136.343590863073,Consulting,2020-11-07 20:17:37.325647,703
Stage 1,Monk House Sales,148544.0,north america,Hi-Tech,1,13924.260334341849,Business process outsourcing,2021-03-26 20:17:37.325647,704
Stage 9,Monk House Sales,148544.0,north america,Hi-Tech,1,13924.260334341849,Business process outsourcing,2021-04-24 20:17:37.325647,704
Stage 1,Monk Real Estate Service,242074.65877590407,north america,Hi-Tech,1,18264.99501377085,Cloud Infrastructure,2021-01-23 20:17:37.325647,705
Stage 9,Monk Real Estate Service,242074.65877590407,north america,Hi-Tech,1,18264.99501377085,Cloud Infrastructure,2021-04-04 20:17:37.325647,705
Stage 1,Monlinks,94081.78110252708,north america,Retail & Distribution,1,971.429626370867,Application development and maintenance,2021-03-15 20:17:37.325647,706
Stage 2,Monlinks,94081.78110252708,north america,Retail & Distribution,1,971.429626370867,Application development and maintenance,2021-04-07 20:17:37.325647,706
Stage 11,Monlinks,94081.78110252708,north america,Retail & Distribution,1,971.429626370867,Application development and maintenance,2021-05-02 20:17:37.325647,706
Stage 1,Monmax,45860.0,north america,BFSI,1,5085.0,Cognitive Business Operations,2021-01-12 20:17:37.325647,707
Stage 9,Monmax,45860.0,north america,BFSI,1,5085.0,Cognitive Business Operations,2021-05-21 20:17:37.325647,707
Stage 1,Monsanto Company,44202.4802857264,north america,BFSI,1,11236.561557847024,Assurance services,2019-10-06 20:17:37.325647,708
Stage 2,Monsanto Company,44202.4802857264,north america,BFSI,1,11236.561557847024,Assurance services,2019-11-14 20:17:37.325647,708
Stage 11,Monsanto Company,44202.4802857264,north america,BFSI,1,11236.561557847024,Assurance services,2020-02-06 20:17:37.325647,708
Stage 1,Monsource,207137.96281773536,north america,BFSI,1,3770.0,Assurance services,2021-02-24 20:17:37.325647,709
Stage 2,Monsource,207137.96281773536,north america,BFSI,1,3770.0,Assurance services,2021-03-17 20:17:37.325647,709
Stage 4,Monsource,207137.96281773536,north america,BFSI,1,3770.0,Assurance services,2021-03-18 20:17:37.325647,709
Stage 5,Monsource,207137.96281773536,north america,BFSI,1,3770.0,Assurance services,2021-03-22 20:17:37.325647,709
Stage 6,Monsource,207137.96281773536,north america,BFSI,1,3770.0,Assurance services,2021-05-03 20:17:37.325647,709
Stage 7,Monsource,207137.96281773536,north america,BFSI,1,3770.0,Assurance services,2021-06-26 20:17:37.325647,709
Stage 1,Morgan Stanley,85506.62889200932,UK,Retail & Distribution,1,6369.4878443771795,Asset leverage solutions,2021-03-04 20:17:37.325647,710
Stage 2,Morgan Stanley,85506.62889200932,UK,Retail & Distribution,1,6369.4878443771795,Asset leverage solutions,2021-03-20 20:17:37.325647,710
Stage 11,Morgan Stanley,85506.62889200932,UK,Retail & Distribution,1,6369.4878443771795,Asset leverage solutions,2021-03-21 20:17:37.325647,710
Stage 1,Motorola,138566.24892257105,india,Travel and Hospitality,0,24817.45521374413,Assurance services,2020-12-17 20:17:37.325647,711
Stage 3,Motorola,138566.24892257105,india,Travel and Hospitality,0,24817.45521374413,Assurance services,2021-04-06 20:17:37.325647,711
Stage 9,Motorola,138566.24892257105,india,Travel and Hospitality,0,24817.45521374413,Assurance services,2021-04-23 20:17:37.325647,711
Stage 1,Mozilla Foundation,166214.9355158636,north america,Retail & Distribution,1,3438.0,Assurance services,2021-05-06 20:17:37.325647,712
Stage 1,Mtx Audio,256087.06867952106,asia-pacific,Others,0,20587.59037981916,Application development and maintenance,2021-01-21 20:17:37.325647,713
Stage 3,Mtx Audio,256087.06867952106,asia-pacific,Others,0,20587.59037981916,Application development and maintenance,2021-04-07 20:17:37.325647,713
Stage 5,Mtx Audio,256087.06867952106,asia-pacific,Others,0,20587.59037981916,Application development and maintenance,2021-07-23 20:17:37.325647,713
Stage 6,Mtx Audio,256087.06867952106,asia-pacific,Others,0,20587.59037981916,Application development and maintenance,2021-09-19 20:17:37.325647,713
Stage 7,Mtx Audio,256087.06867952106,asia-pacific,Others,0,20587.59037981916,Application development and maintenance,2021-11-05 20:17:37.325647,713
Stage 1,Multi Tech Development,50833.62526968722,north america,Hi-Tech,1,3952.0,Application development and maintenance,2021-01-28 20:17:37.325647,714
Stage 9,Multi Tech Development,50833.62526968722,north america,Hi-Tech,1,3952.0,Application development and maintenance,2021-02-05 20:17:37.325647,714
Stage 1,Multi-Systems Merchant Services,178246.8588821379,north america,Manufacturing,1,16797.00704865255,Automation and AI,2020-06-16 20:17:37.325647,715
Stage 9,Multi-Systems Merchant Services,178246.8588821379,north america,Manufacturing,1,16797.00704865255,Automation and AI,2020-12-31 20:17:37.325647,715
Stage 1,Multicerv,152371.80656006996,asia-pacific,Retail & Distribution,1,20857.06395244953,Cloud Infrastructure,2021-05-30 20:17:37.325647,716
Stage 1,Muscle Factory,147091.59721000906,north america,BFSI,1,7091.45970972197,Cognitive Business Operations,2021-02-06 20:17:37.325647,717
Stage 7,Muscle Factory,147091.59721000906,north america,BFSI,1,7091.45970972197,Cognitive Business Operations,2021-02-22 20:17:37.325647,717
Stage 1,Musco Lighting,212811.8110815651,north america,BFSI,1,25082.723579697067,Business process outsourcing,2021-01-26 20:17:37.325647,718
Stage 9,Musco Lighting,212811.8110815651,north america,BFSI,1,25082.723579697067,Business process outsourcing,2021-02-06 20:17:37.325647,718
Stage 1,Mutual Of Omaha,256389.44600221844,north america,Hi-Tech,0,4989.0,Cognitive Business Operations,2021-04-08 20:17:37.325647,719
Stage 4,Mutual Of Omaha,256389.44600221844,north america,Hi-Tech,0,4989.0,Cognitive Business Operations,2021-04-25 20:17:37.325647,719
Stage 5,Mutual Of Omaha,256389.44600221844,north america,Hi-Tech,0,4989.0,Cognitive Business Operations,2021-05-29 20:17:37.325647,719
Stage 6,Mutual Of Omaha,256389.44600221844,north america,Hi-Tech,0,4989.0,Cognitive Business Operations,2021-07-17 20:17:37.325647,719
Stage 1,Myspace,154169.64337506198,middle east and africa,BFSI,1,15301.773628207,Application development and maintenance,2021-03-26 20:17:37.325647,720
Stage 2,Myspace,154169.64337506198,middle east and africa,BFSI,1,15301.773628207,Application development and maintenance,2021-03-31 20:17:37.325647,720
Stage 11,Myspace,154169.64337506198,middle east and africa,BFSI,1,15301.773628207,Application development and maintenance,2021-04-17 20:17:37.325647,720
Stage 1,Nabisco,133459.38193124364,india,BFSI,1,20368.02947514267,Application development and maintenance,2020-05-10 20:17:37.325647,721
Stage 9,Nabisco,133459.38193124364,india,BFSI,1,20368.02947514267,Application development and maintenance,2020-09-14 20:17:37.325647,721
Stage 1,National Railway Equipment Company,163097.78710127698,north america,Others,1,19759.051997256633,Application development and maintenance,2019-10-15 20:17:37.325647,722
